jound_id_alt	alt_iso	joung_id_ref	ref_iso	msigdb_term	gsea_nes	gsea_qval
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Pancreas Beta Cells	-1.4569159280983526	0.05053598774885146
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Oxidative Phosphorylation	1.4495121928256556	0.06618214958756835
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	KRAS Signaling Dn	1.395912178661651	0.10400554714558853
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Notch Signaling	1.3555855915595858	0.13983749884148414
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Fatty Acid Metabolism	1.3149128395234897	0.18182099034148833
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Hedgehog Signaling	-1.3095203746574995	0.13340139526969544
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	IL-6/JAK/STAT3 Signaling	1.2955063205657271	0.19939087810353529
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	p53 Pathway	1.2699004387289103	0.23520604947278614
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Interferon Gamma Response	1.262196558110261	0.23007683718549052
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Cholesterol Homeostasis	1.4567135489001375	0.22660210581047707
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Mitotic Spindle	1.4305517421691667	0.2021101434204255
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Myc Targets V1	1.4138083913204043	0.1778239958403744
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	mTORC1 Signaling	1.3960714391600904	0.16769790718835306
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Apical Junction	1.394827468524555	0.1413947744702977
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Unfolded Protein Response	1.3941373377858364	0.12225399714025739
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Adipogenesis	1.3776241868388925	0.12966333030027297
TFORF0212-FOXP3	FOXP3-6	TFORF2980-FOXP3	FOXP3-3	Myogenesis	1.3416363411485923	0.16218207028034146
TFORF2177-ZNF419	ZNF419-2	TFORF2172-ZNF419	ZNF419-1	Mitotic Spindle	-1.6041053524189106	0.13919729355681995
TFORF2177-ZNF419	ZNF419-2	TFORF2172-ZNF419	ZNF419-1	Epithelial Mesenchymal Transition	-1.5452054038502347	0.1339535598954329
TFORF2177-ZNF419	ZNF419-2	TFORF2172-ZNF419	ZNF419-1	mTORC1 Signaling	-1.4658483803009223	0.18845660976984982
TFORF1274-PKNOX1	PKNOX1-3	TFORF3468-PKNOX1	PKNOX1-1	Myc Targets V2	1.2938767900128132	0.2379933137638617
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Wnt-beta Catenin Signaling	-1.584474131480547	0.09858912170979735
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Myc Targets V1	-1.5568543957123244	0.07475438898874744
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Cholesterol Homeostasis	-1.5394858348632379	0.0635592872561331
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Hypoxia	-1.512943284879648	0.06554551498288726
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Apical Surface	-1.4420221255385437	0.11787358727501047
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Mitotic Spindle	-1.387270797472418	0.17948276003578495
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Androgen Response	-1.3847041723582696	0.1574020985539465
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	p53 Pathway	-1.383818952659048	0.13881023317656907
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	E2F Targets	1.3627528904976862	0.18664109939277726
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Adipogenesis	-1.3424665630950419	0.18959446482653336
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Hedgehog Signaling	-1.3332459283007556	0.1893777854381602
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	IL-2/STAT5 Signaling	-1.31415158718149	0.20781523157609633
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	mTORC1 Signaling	-1.2968546571530657	0.22543684698659708
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	KRAS Signaling Dn	-1.2935628148593366	0.21484594739463866
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Angiogenesis	-1.2889834990111706	0.20894083878842454
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Oxidative Phosphorylation	-1.2678949128785875	0.23502490992211034
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	IL-6/JAK/STAT3 Signaling	-1.2678920253862962	0.22033585305197842
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Reactive Oxygen Species Pathway	-1.2532372026523668	0.23828359797862464
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	TGF-beta Signaling	-1.2519432191694415	0.2274531690728475
TFORF0521-PAX5	PAX5-2	TFORF0517-PAX5	PAX5-1	Protein Secretion	-1.2450495780810291	0.22739931600848573
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Myc Targets V1	-2.047638621133876	0.0
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Oxidative Phosphorylation	-1.9009468211123135	0.0
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Myc Targets V2	-1.8571435682742539	0.0007194244604316547
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	mTORC1 Signaling	-1.732860696236314	0.007014388489208633
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	E2F Targets	-1.7135672653520864	0.005611510791366906
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	UV Response Dn	1.65518346236629	0.013713627196773263
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Reactive Oxygen Species Pathway	-1.5948939181951067	0.021223021582733814
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	UV Response Up	-1.5612147924805133	0.02435765673175745
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Mitotic Spindle	1.5540220565592207	0.028896571593200807
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Unfolded Protein Response	-1.524481505063205	0.029676258992805755
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	G2-M Checkpoint	-1.4188375909567608	0.07314148681055156
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	DNA Repair	-1.3854629676827082	0.09064748201438848
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Adipogenesis	-1.3376575148698038	0.12125572269457163
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Xenobiotic Metabolism	-1.3134001951826122	0.13345323741007195
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Epithelial Mesenchymal Transition	-1.256788697618946	0.19988931931377973
TFORF1407-ZNF559	ZNF559-3	TFORF3425-ZNF559	ZNF559-1	Estrogen Response Late	-1.2408832374783627	0.21027749229188078
TFORF3137-HEY1	HEY1-1	TFORF3136-HEY1	HEY1-2	Pancreas Beta Cells	1.7189007105789957	0.019680757761796175
TFORF3137-HEY1	HEY1-1	TFORF3136-HEY1	HEY1-2	Protein Secretion	1.6371669496078918	0.030678828275741095
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	Cholesterol Homeostasis	-1.6322884529549555	0.04476607202961966
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	Myc Targets V1	1.5051776324163004	0.15599268069533395
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	G2-M Checkpoint	1.4933018238740923	0.09351174138456847
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	Adipogenesis	-1.4853872163453463	0.12133961629081118
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	TGF-beta Signaling	-1.4299657053216923	0.14254459777852577
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	Mitotic Spindle	1.3583473049548491	0.2303547829622853
TFORF1149-HOXA1	HOXA1-2	TFORF3103-HOXA1	HOXA1-1	Unfolded Protein Response	1.3583093794767909	0.17297575480329366
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Fatty Acid Metabolism	-1.6207528919902208	0.09598214285714285
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	mTORC1 Signaling	-1.6032671246462997	0.05985403290529695
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Cholesterol Homeostasis	-1.5570640049074018	0.06866138309256287
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Reactive Oxygen Species Pathway	-1.5327142476018747	0.06362861155698235
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Myc Targets V1	-1.5127605119759007	0.06405999197431782
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Myogenesis	-1.3875429025051544	0.20814105136436598
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Allograft Rejection	-1.3777994211702167	0.19674028319192843
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	IL-2/STAT5 Signaling	1.3668438849470437	0.2170221169036335
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	Pperoxisome	-1.343862738471156	0.23955093800160515
TFORF1982-TBX5	TBX5-2	TFORF1983-TBX5	TBX5-1	E2F Targets	1.3333466382034787	0.14203199052132703
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	E2F Targets	1.8464174406462222	0.0011237928007023705
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	G2-M Checkpoint	1.8015284433262804	0.002247585601404741
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	mTORC1 Signaling	1.6706587361100163	0.011237928007023704
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Myc Targets V1	1.6222783597388928	0.017418788410886742
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Angiogenesis	-1.487209260408786	0.18815331010452965
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Mitotic Spindle	1.4844932812461809	0.07349604916593502
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Protein Secretion	-1.483971325897867	0.09867595818815332
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Spermatogenesis	1.3617030593539343	0.19329236172080774
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	KRAS Signaling Dn	1.345044829512809	0.1900815251473724
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Unfolded Protein Response	1.3427124942366142	0.16884986830553117
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	UV Response Dn	1.3416536726705695	0.15121256462784116
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	heme Metabolism	1.3136467728887464	0.17250219490781388
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Oxidative Phosphorylation	1.3113973499889595	0.15968074068161864
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	p53 Pathway	1.2802941065392999	0.18842259291776411
TFORF1031-RARG	RARG-2	TFORF3180-RARG	RARG-1	Myc Targets V2	1.2574427169872673	0.21127304653204565
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Oxidative Phosphorylation	-2.0171310526967443	0.0
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Myc Targets V1	-1.9716593312661903	0.0
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	UV Response Dn	1.7257805803173545	0.0
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	DNA Repair	-1.7228960980781067	0.0131762321043963
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	E2F Targets	-1.6364612394617828	0.023058406182693524
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Myc Targets V2	-1.597152165940214	0.027011275814012414
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Mitotic Spindle	1.5898108046339445	0.010829553280927162
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Reactive Oxygen Species Pathway	-1.5656000010700892	0.02909751256387516
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	mTORC1 Signaling	-1.5421612963983402	0.030587681670919988
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Coagulation	-1.5402465368168634	0.02758773596857975
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Fatty Acid Metabolism	-1.4934874906140116	0.039894702760533245
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	UV Response Up	-1.4085298432350972	0.06917521854808058
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	KRAS Signaling Dn	1.3548023518374828	0.23882014866886742
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Complement	-1.3482473168032423	0.10151687916796241
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Adipogenesis	-1.3172530049800988	0.11858608893956671
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Unfolded Protein Response	-1.276237254920436	0.14164449512226024
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Cholesterol Homeostasis	-1.2583020403364742	0.15293840835459993
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Androgen Response	-1.2474428356839524	0.15108746146374424
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Estrogen Response Late	-1.2268103358896	0.1640852654250602
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	G2-M Checkpoint	-1.201212204489895	0.18233580015054293
TFORF2393-ZNF394	ZNF394-2	TFORF3188-ZNF394	ZNF394-1	Apoptosis	-1.1819916604033225	0.19453242676351762
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Pancreas Beta Cells	-1.709277080380509	0.015508885298869145
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Mitotic Spindle	1.6130351083577927	0.04312687488971237
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	G2-M Checkpoint	1.539341949448422	0.056890771131109935
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	UV Response Up	-1.489297149830211	0.11299330717747519
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Angiogenesis	-1.4578909869848335	0.10560812370182322
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Myc Targets V1	-1.4414971466748456	0.09028386798984538
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	UV Response Dn	1.3993723253240937	0.19024763249220633
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	mTORC1 Signaling	-1.3874855615124047	0.11963997230556196
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Oxidative Phosphorylation	-1.3486884562489814	0.1382875605815832
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Adipogenesis	-1.279400305235246	0.217124394184168
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Apical Surface	-1.2778668903354389	0.19178398338333721
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	PI3K/AKT/mTOR  Signaling	-1.2451974651751025	0.218970690053081
TFORF2691-TEAD2	TEAD2-2	TFORF2985-TEAD2	TEAD2-1	Xenobiotic Metabolism	-1.2415792621633965	0.20294484191091622
TFORF0925-NR2F2	NR2F2-2	TFORF0923-NR2F2	NR2F2-1	Wnt-beta Catenin Signaling	1.6432465172439057	0.06190538251010035
TFORF0925-NR2F2	NR2F2-2	TFORF0923-NR2F2	NR2F2-1	Protein Secretion	1.5728780204509158	0.07490551283722142
TFORF0925-NR2F2	NR2F2-2	TFORF0923-NR2F2	NR2F2-1	mTORC1 Signaling	1.4490982938643675	0.17828750162908905
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Pancreas Beta Cells	-1.590244150716633	0.08623793159875634
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	TGF-beta Signaling	-1.5107883499539758	0.11197021764032074
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	G2-M Checkpoint	-1.461964999751762	0.1205476463208422
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Protein Secretion	-1.4006117255863288	0.1707371952217313
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Wnt-beta Catenin Signaling	-1.3937392115370615	0.14799541809851088
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Oxidative Phosphorylation	-1.3601852420118261	0.17525773195876287
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Mitotic Spindle	-1.340864406189651	0.182808518596442
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Pperoxisome	-1.3355798831976289	0.16778145966290295
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	E2F Targets	-1.3337771547439983	0.15161184748813616
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Myc Targets V1	-1.323363061824619	0.14938635247913598
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Adipogenesis	-1.3187575423232158	0.14061082102319214
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	PI3K/AKT/mTOR  Signaling	-1.2960490715337114	0.15636420662193856
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	mTORC1 Signaling	-1.2879274980669337	0.15567765567765568
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Myc Targets V2	-1.2867329919840698	0.14545199523108213
TFORF1454-TFEC	TFEC-2	TFORF1455-TFEC	TFEC-1	Fatty Acid Metabolism	-1.2222169764690152	0.23006054655539193
