ad_clone_id	ad_gene_symbol	ad_orf_id	db_gene_symbol	db_orf_id	Y2H_result	db_gene_category	db_gene_cofactor_type
NR2F2-1	NR2F2	100383	RARB	10851	False	TF	
NR2F2-1	NR2F2	100383	RARG	71679	False	TF	
NR2F2-1	NR2F2	100383	SPG21	3392	True	signaling	
NR2F2-1	NR2F2	100383	ZNF76	9	False	TF	
NR2F2-2	NR2F2	100088	IL16	8787	False	signaling	
NR2F2-2	NR2F2	100088	MED25	100067615	False	cofactor	unknown
NR2F2-2	NR2F2	100088	MLH1	2713	False	signaling	
NR2F2-2	NR2F2	100088	MPPED2	8521	True	other	
NR2F2-2	NR2F2	100088	NR0B1	7215	False	TF	
NR2F2-2	NR2F2	100088	NR1H3	11270	False	TF	
NR2F2-2	NR2F2	100088	QRICH1	54736	False	signaling	
NR2F2-2	NR2F2	100088	RARA	4558	False	TF	
NR2F2-2	NR2F2	100088	RARB	10851	False	TF	
NR2F2-2	NR2F2	100088	RARG	71679	False	TF	
NR2F2-2	NR2F2	100088	SPG21	3392	True	signaling	
NR2F2-2	NR2F2	100088	ZNF76	9	False	TF	
NPAS2-1	NPAS2	100006	TIMM13	100009397		other	
NPAS2-1	NPAS2	100006	TMEM179	100015191	False	other	
NPAS2-1	NPAS2	100006	ZNF414	5286	False	TF	
NPAS2-1	NPAS2	100006	ZNF587	54426	False	TF	
NPAS2-2	NPAS2	100369	TIMM13	100009397		other	
NPAS2-2	NPAS2	100369	TMEM179	100015191	False	other	
NPAS2-2	NPAS2	100369	ZNF414	5286	False	TF	
NPAS2-2	NPAS2	100369	ZNF587	54426	False	TF	
PPARD-1	PPARD	100007	INO80	72161	False	cofactor	unknown
PPARD-1	PPARD	100007	KCTD13	2245	False	signaling	
PPARD-1	PPARD	100007	MAPK9	10051	False	signaling	
PPARD-1	PPARD	100007	NR0B1	7215	True	TF	
PPARD-1	PPARD	100007	NRIP1	2561		cofactor	both
PPARD-1	PPARD	100007	PRKCA	52968	False	signaling	
PPARD-1	PPARD	100007	RXRB	3425	True	TF	
PPARD-1	PPARD	100007	RXRG	7198	True	TF	
PPARD-1	PPARD	100007	SMARCD3	4081	False	cofactor	coactivator
PPARD-1	PPARD	100007	UBXN7	100064026	False	other	
PPARD-1	PPARD	100007	ZSWIM3	1564	False	other	
PPARD-2	PPARD	100533	INO80	72161	False	cofactor	unknown
PPARD-2	PPARD	100533	KCTD13	2245	False	signaling	
PPARD-2	PPARD	100533	MAPK9	10051	False	signaling	
PPARD-2	PPARD	100533	NR0B1	7215	False	TF	
PPARD-2	PPARD	100533	NRIP1	2561		cofactor	both
PPARD-2	PPARD	100533	PRKCA	52968	False	signaling	
PPARD-2	PPARD	100533	RXRB	3425	False	TF	
PPARD-2	PPARD	100533	RXRG	7198	False	TF	
PPARD-2	PPARD	100533	SMARCD3	4081		cofactor	coactivator
PPARD-2	PPARD	100533	UBXN7	100064026	False	other	
PPARD-2	PPARD	100533	ZSWIM3	1564	False	other	
PPARD-3	PPARD	100402	INO80	72161	False	cofactor	unknown
PPARD-3	PPARD	100402	KCTD13	2245	False	signaling	
PPARD-3	PPARD	100402	MAPK9	10051	False	signaling	
PPARD-3	PPARD	100402	NR0B1	7215	False	TF	
PPARD-3	PPARD	100402	NRIP1	2561		cofactor	both
PPARD-3	PPARD	100402	PRKCA	52968	False	signaling	
PPARD-3	PPARD	100402	RXRB	3425	False	TF	
PPARD-3	PPARD	100402	RXRG	7198	False	TF	
PPARD-3	PPARD	100402	SMARCD3	4081	False	cofactor	coactivator
PPARD-3	PPARD	100402	UBXN7	100064026	False	other	
PPARD-3	PPARD	100402	ZSWIM3	1564	False	other	
NPAS2-1	NPAS2	100006	ARNTL	11222	True	TF	
NPAS2-1	NPAS2	100006	ARNTL2	56620	True	TF	
NPAS2-1	NPAS2	100006	CLOCK	54316	False	TF	
NPAS2-1	NPAS2	100006	COX5B	4813	False	other	
NPAS2-1	NPAS2	100006	CTNNBIP1	6582	False	cofactor	unknown
NPAS2-1	NPAS2	100006	EGLN3	52628	False	other	
NPAS2-1	NPAS2	100006	EIF3E	6072	False	other	
NPAS2-1	NPAS2	100006	EXOSC5	4997	False	other	
NPAS2-1	NPAS2	100006	LMO3	1184	False	signaling	
NPAS2-1	NPAS2	100006	MAFG	7214	False	TF	
NPAS2-1	NPAS2	100006	MDM2	100015531		cofactor	unknown
NPAS2-1	NPAS2	100006	NABP1	171	False	signaling	
NPAS2-2	NPAS2	100369	ARNTL	11222	False	TF	
NPAS2-2	NPAS2	100369	ARNTL2	56620	False	TF	
NPAS2-2	NPAS2	100369	CLOCK	54316	False	TF	
NPAS2-2	NPAS2	100369	COX5B	4813	False	other	
NPAS2-2	NPAS2	100369	CTNNBIP1	6582	False	cofactor	unknown
NPAS2-2	NPAS2	100369	EGLN3	52628	False	other	
NPAS2-2	NPAS2	100369	EIF3E	6072	False	other	
NPAS2-2	NPAS2	100369	EXOSC5	4997	False	other	
NPAS2-2	NPAS2	100369	LMO3	1184	False	signaling	
NPAS2-2	NPAS2	100369	MAFG	7214	False	TF	
NPAS2-2	NPAS2	100369	MDM2	100015531		cofactor	unknown
NPAS2-2	NPAS2	100369	NABP1	171	False	signaling	
NPAS2-1	NPAS2	100006	NCDN	2534		signaling	
NPAS2-1	NPAS2	100006	NCK2	3522		signaling	
NPAS2-1	NPAS2	100006	NPAS2	70947		TF	
NPAS2-1	NPAS2	100006	NRBP1	3655	False	other	
NPAS2-1	NPAS2	100006	PID1	11285	False	cofactor	unknown
NPAS2-1	NPAS2	100006	PKN1	10163		signaling	
NPAS2-1	NPAS2	100006	RSRC2	2839	False	other	
NPAS2-1	NPAS2	100006	SCNM1	3364	False	other	
NPAS2-1	NPAS2	100006	SIM1	40080751	False	TF	
NPAS2-1	NPAS2	100006	SMG9	5434	False	other	
NPAS2-1	NPAS2	100006	SMN2	66	False	other	
NPAS2-1	NPAS2	100006	STAMBPL1	120	True	signaling	
NPAS2-2	NPAS2	100369	NCDN	2534	False	signaling	
NPAS2-2	NPAS2	100369	NCK2	3522	False	signaling	
NPAS2-2	NPAS2	100369	NPAS2	70947	False	TF	
NPAS2-2	NPAS2	100369	NRBP1	3655	False	other	
NPAS2-2	NPAS2	100369	PID1	11285	False	cofactor	unknown
NPAS2-2	NPAS2	100369	PKN1	10163		signaling	
NPAS2-2	NPAS2	100369	RSRC2	2839	False	other	
NPAS2-2	NPAS2	100369	SCNM1	3364	False	other	
NPAS2-2	NPAS2	100369	SIM1	40080751	False	TF	
NPAS2-2	NPAS2	100369	SMG9	5434	False	other	
NPAS2-2	NPAS2	100369	SMN2	66	False	other	
NPAS2-2	NPAS2	100369	STAMBPL1	120	False	signaling	
ARNTL2-1	ARNTL2	101270	TIMM13	100009397		other	
ARNTL2-1	ARNTL2	101270	TMEM179	100015191	False	other	
ARNTL2-1	ARNTL2	101270	ZNF414	5286		TF	
ARNTL2-1	ARNTL2	101270	ZNF587	54426	False	TF	
SMAD3-1	SMAD3	100301	ETV4	8963	False	TF	
SMAD3-1	SMAD3	100301	FOXH1	40080553	True	TF	
SMAD3-1	SMAD3	100301	LMO4	3110	False	other	
SMAD3-1	SMAD3	100301	NFKBID	56544	False	cofactor	unknown
SMAD3-1	SMAD3	100301	SKI	100062305		TF	
SMAD3-1	SMAD3	100301	SMAD1	3782	False	TF	
SMAD3-1	SMAD3	100301	SMAD9	7123	False	TF	
SMAD3-1	SMAD3	100301	TEKT4	1579	False	other	
ARNTL2-2	ARNTL2	101424	TIMM13	100009397		other	
ARNTL2-2	ARNTL2	101424	TMEM179	100015191	False	other	
ARNTL2-2	ARNTL2	101424	ZNF414	5286	False	TF	
ARNTL2-2	ARNTL2	101424	ZNF587	54426	False	TF	
SMAD3-2	SMAD3	100657	ETV4	8963	False	TF	
SMAD3-2	SMAD3	100657	FOXH1	40080553	True	TF	
SMAD3-2	SMAD3	100657	LMO4	3110	False	other	
SMAD3-2	SMAD3	100657	NFKBID	56544	False	cofactor	unknown
SMAD3-2	SMAD3	100657	SKI	100062305		TF	
SMAD3-2	SMAD3	100657	SMAD1	3782	False	TF	
SMAD3-2	SMAD3	100657	SMAD9	7123	False	TF	
SMAD3-2	SMAD3	100657	TEKT4	1579	False	other	
ARNTL2-3	ARNTL2	100467	TIMM13	100009397		other	
ARNTL2-3	ARNTL2	100467	TMEM179	100015191	False	other	
ARNTL2-3	ARNTL2	100467	ZNF414	5286		TF	
ARNTL2-3	ARNTL2	100467	ZNF587	54426	False	TF	
SMAD3-3	SMAD3	100479	ETV4	8963	False	TF	
SMAD3-3	SMAD3	100479	FOXH1	40080553	False	TF	
SMAD3-3	SMAD3	100479	LMO4	3110	False	other	
SMAD3-3	SMAD3	100479	NFKBID	56544	False	cofactor	unknown
SMAD3-3	SMAD3	100479	SKI	100062305		TF	
SMAD3-3	SMAD3	100479	SMAD1	3782	False	TF	
SMAD3-3	SMAD3	100479	SMAD9	7123	False	TF	
SMAD3-3	SMAD3	100479	TEKT4	1579	False	other	
ARNTL2-4	ARNTL2	100617	TIMM13	100009397		other	
ARNTL2-4	ARNTL2	100617	TMEM179	100015191	False	other	
ARNTL2-4	ARNTL2	100617	ZNF414	5286	False	TF	
ARNTL2-4	ARNTL2	100617	ZNF587	54426	False	TF	
SMAD3-4	SMAD3	100697	ETV4	8963	False	TF	
SMAD3-4	SMAD3	100697	FOXH1	40080553	False	TF	
SMAD3-4	SMAD3	100697	LMO4	3110	False	other	
SMAD3-4	SMAD3	100697	NFKBID	56544	False	cofactor	unknown
SMAD3-4	SMAD3	100697	SKI	100062305		TF	
SMAD3-4	SMAD3	100697	SMAD1	3782	False	TF	
SMAD3-4	SMAD3	100697	SMAD9	7123	False	TF	
SMAD3-4	SMAD3	100697	TEKT4	1579	False	other	
PPARG-1	PPARG	100376	TSTD2	9770	False	other	
PPARG-1	PPARG	100376	UBE3A	6512	False	signaling	
PPARG-1	PPARG	100376	UBXN7	100064026	False	other	
PPARG-1	PPARG	100376	VAX1	100070110	False	TF	
PPARG-1	PPARG	100376	ZNF417	8400	False	TF	
PPARG-1	PPARG	100376	ZSWIM3	1564	True	other	
TFEC-1	TFEC	100202	DEFB127	14048		other	
TFEC-1	TFEC	100202	IL16	8787		signaling	
TFEC-1	TFEC	100202	LPAR3	54416		signaling	
TFEC-1	TFEC	100202	NAPB	10921		signaling	
TFEC-1	TFEC	100202	SDCBP	53842		signaling	
TFEC-1	TFEC	100202	SMCO4	8533		other	
PPARG-2	PPARG	100786	TSTD2	9770	False	other	
PPARG-2	PPARG	100786	UBE3A	6512	False	signaling	
PPARG-2	PPARG	100786	UBXN7	100064026	False	other	
PPARG-2	PPARG	100786	VAX1	100070110	False	TF	
PPARG-2	PPARG	100786	ZNF417	8400	False	TF	
PPARG-2	PPARG	100786	ZSWIM3	1564	True	other	
TFEC-2	TFEC	101107	DEFB127	14048	False	other	
TFEC-2	TFEC	101107	IL16	8787	True	signaling	
TFEC-2	TFEC	101107	LPAR3	54416	False	signaling	
TFEC-2	TFEC	101107	NAPB	10921	False	signaling	
TFEC-2	TFEC	101107	SDCBP	53842	True	signaling	
TFEC-2	TFEC	101107	SMCO4	8533	False	other	
PPARG-3	PPARG	100769	TSTD2	9770	False	other	
PPARG-3	PPARG	100769	UBE3A	6512	False	signaling	
PPARG-3	PPARG	100769	UBXN7	100064026	False	other	
PPARG-3	PPARG	100769	VAX1	100070110	False	TF	
PPARG-3	PPARG	100769	ZNF417	8400	False	TF	
PPARG-3	PPARG	100769	ZSWIM3	1564	False	other	
TFEC-3	TFEC	100712	DEFB127	14048	False	other	
TFEC-3	TFEC	100712	IL16	8787	False	signaling	
TFEC-3	TFEC	100712	LPAR3	54416	False	signaling	
TFEC-3	TFEC	100712	NAPB	10921	False	signaling	
TFEC-3	TFEC	100712	SDCBP	53842	False	signaling	
TFEC-3	TFEC	100712	SMCO4	8533	False	other	
PPARG-4	PPARG	100340	TSTD2	9770	False	other	
PPARG-4	PPARG	100340	UBE3A	6512	False	signaling	
PPARG-4	PPARG	100340	UBXN7	100064026	False	other	
PPARG-4	PPARG	100340	VAX1	100070110	False	TF	
PPARG-4	PPARG	100340	ZNF417	8400	False	TF	
PPARG-4	PPARG	100340	ZSWIM3	1564	False	other	
TFEC-4	TFEC	100245	DEFB127	14048		other	
TFEC-4	TFEC	100245	IL16	8787		signaling	
TFEC-4	TFEC	100245	LPAR3	54416		signaling	
TFEC-4	TFEC	100245	NAPB	10921		signaling	
TFEC-4	TFEC	100245	SDCBP	53842		signaling	
TFEC-4	TFEC	100245	SMCO4	8533		other	
TFEC-5	TFEC	100111	DEFB127	14048	True	other	
TFEC-5	TFEC	100111	IL16	8787	False	signaling	
TFEC-5	TFEC	100111	LPAR3	54416	True	signaling	
TFEC-5	TFEC	100111	NAPB	10921	True	signaling	
TFEC-5	TFEC	100111	SDCBP	53842	False	signaling	
TFEC-5	TFEC	100111	SMCO4	8533	True	other	
TFEC-6	TFEC	100296	DEFB127	14048	False	other	
TFEC-6	TFEC	100296	IL16	8787	False	signaling	
TFEC-6	TFEC	100296	LPAR3	54416	False	signaling	
TFEC-6	TFEC	100296	NAPB	10921	False	signaling	
TFEC-6	TFEC	100296	SDCBP	53842	False	signaling	
TFEC-6	TFEC	100296	SMCO4	8533	False	other	
NR4A2-1	NR4A2	100392	CDKN2D	3933	True	signaling	
NR4A2-1	NR4A2	100392	CENPX	6492	False	TF	
NR4A2-1	NR4A2	100392	DPF2	190	False	cofactor	corepressor
NR4A2-1	NR4A2	100392	ESRRA	55636	False	TF	
NR4A2-1	NR4A2	100392	ESRRG	10820	False	TF	
NR4A2-1	NR4A2	100392	FMNL2	2340	False	other	
NR4A2-1	NR4A2	100392	FUCA1	7826	False	other	
NR4A2-1	NR4A2	100392	INO80	72161	False	cofactor	unknown
NR4A2-1	NR4A2	100392	LCOR	11848	False	TF	
NR4A2-1	NR4A2	100392	LONRF1	54086		other	
NR4A2-1	NR4A2	100392	MAPK9	10051	False	signaling	
NR4A2-1	NR4A2	100392	MSGN1	100068995	False	TF	
NR4A2-2	NR4A2	101189	CDKN2D	3933	True	signaling	
NR4A2-2	NR4A2	101189	CENPX	6492	False	TF	
NR4A2-2	NR4A2	101189	DPF2	190	False	cofactor	corepressor
NR4A2-2	NR4A2	101189	ESRRA	55636	False	TF	
NR4A2-2	NR4A2	101189	ESRRG	10820	False	TF	
NR4A2-2	NR4A2	101189	FMNL2	2340	True	other	
NR4A2-2	NR4A2	101189	FUCA1	7826	False	other	
NR4A2-2	NR4A2	101189	INO80	72161	False	cofactor	unknown
NR4A2-2	NR4A2	101189	LCOR	11848	False	TF	
NR4A2-2	NR4A2	101189	LONRF1	54086	False	other	
NR4A2-2	NR4A2	101189	MAPK9	10051	False	signaling	
NR4A2-2	NR4A2	101189	MSGN1	100068995	False	TF	
NR4A2-1	NR4A2	100392	NCOA1	56067	False	TF	
NR4A2-1	NR4A2	100392	NR0B1	7215	False	TF	
NR4A2-1	NR4A2	100392	NR0B2	8321	False	signaling	
NR4A2-1	NR4A2	100392	NR2C1	10314	False	TF	
NR4A2-1	NR4A2	100392	NRIP1	2561		cofactor	both
NR4A2-1	NR4A2	100392	PGBD1	56918	False	other	
NR4A2-1	NR4A2	100392	PSMC5	3818	False	other	
NR4A2-1	NR4A2	100392	RRP8	3506	False	signaling	
NR4A2-1	NR4A2	100392	RXRB	3425		TF	
NR4A2-1	NR4A2	100392	RXRG	7198	True	TF	
NR4A2-1	NR4A2	100392	SDCBP	53842	False	signaling	
NR4A2-1	NR4A2	100392	TNNI2	12585	False	cofactor	unknown
NR4A2-2	NR4A2	101189	NCOA1	56067	False	TF	
NR4A2-2	NR4A2	101189	NR0B1	7215	False	TF	
NR4A2-2	NR4A2	101189	NR0B2	8321	False	signaling	
NR4A2-2	NR4A2	101189	NR2C1	10314	False	TF	
NR4A2-2	NR4A2	101189	NRIP1	2561		cofactor	both
NR4A2-2	NR4A2	101189	PGBD1	56918	False	other	
NR4A2-2	NR4A2	101189	PSMC5	3818	False	other	
NR4A2-2	NR4A2	101189	RRP8	3506	False	signaling	
NR4A2-2	NR4A2	101189	RXRB	3425		TF	
NR4A2-2	NR4A2	101189	RXRG	7198	False	TF	
NR4A2-2	NR4A2	101189	SDCBP	53842	False	signaling	
NR4A2-2	NR4A2	101189	TNNI2	12585	False	cofactor	unknown
PPARG-1	PPARG	100376	NR0B1	7215	True	TF	
PPARG-1	PPARG	100376	NR0B2	8321	False	signaling	
PPARG-1	PPARG	100376	NR2C1	10314	False	TF	
PPARG-1	PPARG	100376	NRIP1	2561		cofactor	both
PPARG-1	PPARG	100376	PRKCA	52968	False	signaling	
PPARG-1	PPARG	100376	PSMC5	3818	False	other	
PPARG-1	PPARG	100376	RRP8	3506	False	signaling	
PPARG-1	PPARG	100376	RXRB	3425	True	TF	
PPARG-1	PPARG	100376	RXRG	7198	True	TF	
PPARG-1	PPARG	100376	SDCBP	53842	False	signaling	
PPARG-1	PPARG	100376	SMARCD3	4081		cofactor	coactivator
PPARG-1	PPARG	100376	TNNI2	12585	False	cofactor	unknown
PPARG-2	PPARG	100786	NR0B1	7215	False	TF	
PPARG-2	PPARG	100786	NR0B2	8321	False	signaling	
PPARG-2	PPARG	100786	NR2C1	10314	False	TF	
PPARG-2	PPARG	100786	NRIP1	2561		cofactor	both
PPARG-2	PPARG	100786	PRKCA	52968	False	signaling	
PPARG-2	PPARG	100786	PSMC5	3818	False	other	
PPARG-2	PPARG	100786	RRP8	3506	False	signaling	
PPARG-2	PPARG	100786	RXRB	3425	True	TF	
PPARG-2	PPARG	100786	RXRG	7198	True	TF	
PPARG-2	PPARG	100786	SDCBP	53842	False	signaling	
PPARG-2	PPARG	100786	SMARCD3	4081		cofactor	coactivator
PPARG-2	PPARG	100786	TNNI2	12585	False	cofactor	unknown
PPARG-3	PPARG	100769	NR0B1	7215	False	TF	
PPARG-3	PPARG	100769	NR0B2	8321	False	signaling	
PPARG-3	PPARG	100769	NR2C1	10314	False	TF	
PPARG-3	PPARG	100769	NRIP1	2561		cofactor	both
PPARG-3	PPARG	100769	PRKCA	52968	False	signaling	
PPARG-3	PPARG	100769	PSMC5	3818	False	other	
PPARG-3	PPARG	100769	RRP8	3506	False	signaling	
PPARG-3	PPARG	100769	RXRB	3425	False	TF	
PPARG-3	PPARG	100769	RXRG	7198	False	TF	
PPARG-3	PPARG	100769	SDCBP	53842	False	signaling	
PPARG-3	PPARG	100769	SMARCD3	4081		cofactor	coactivator
PPARG-3	PPARG	100769	TNNI2	12585	False	cofactor	unknown
PPARG-4	PPARG	100340	NR0B1	7215	False	TF	
PPARG-4	PPARG	100340	NR0B2	8321	False	signaling	
PPARG-4	PPARG	100340	NR2C1	10314	False	TF	
PPARG-4	PPARG	100340	NRIP1	2561		cofactor	both
PPARG-4	PPARG	100340	PRKCA	52968	False	signaling	
PPARG-4	PPARG	100340	PSMC5	3818	False	other	
PPARG-4	PPARG	100340	RRP8	3506	False	signaling	
PPARG-4	PPARG	100340	RXRB	3425	False	TF	
PPARG-4	PPARG	100340	RXRG	7198	False	TF	
PPARG-4	PPARG	100340	SDCBP	53842	False	signaling	
PPARG-4	PPARG	100340	SMARCD3	4081		cofactor	coactivator
PPARG-4	PPARG	100340	TNNI2	12585	False	cofactor	unknown
ARNTL2-1	ARNTL2	101270	NCDN	2534	False	signaling	
ARNTL2-1	ARNTL2	101270	NCK2	3522	False	signaling	
ARNTL2-1	ARNTL2	101270	NPAS2	70947	True	TF	
ARNTL2-1	ARNTL2	101270	NRBP1	3655	False	other	
ARNTL2-1	ARNTL2	101270	PID1	11285	False	cofactor	unknown
ARNTL2-1	ARNTL2	101270	PKN1	10163		signaling	
ARNTL2-1	ARNTL2	101270	RSRC2	2839	False	other	
ARNTL2-1	ARNTL2	101270	SCNM1	3364	False	other	
ARNTL2-1	ARNTL2	101270	SIM1	40080751	False	TF	
ARNTL2-1	ARNTL2	101270	SMG9	5434	False	other	
ARNTL2-1	ARNTL2	101270	SMN2	66	False	other	
ARNTL2-1	ARNTL2	101270	STAMBPL1	120	False	signaling	
ARNTL2-2	ARNTL2	101424	NCDN	2534	False	signaling	
ARNTL2-2	ARNTL2	101424	NCK2	3522	False	signaling	
ARNTL2-2	ARNTL2	101424	NPAS2	70947	True	TF	
ARNTL2-2	ARNTL2	101424	NRBP1	3655	False	other	
ARNTL2-2	ARNTL2	101424	PID1	11285	False	cofactor	unknown
ARNTL2-2	ARNTL2	101424	PKN1	10163		signaling	
ARNTL2-2	ARNTL2	101424	RSRC2	2839	False	other	
ARNTL2-2	ARNTL2	101424	SCNM1	3364	False	other	
ARNTL2-2	ARNTL2	101424	SIM1	40080751	False	TF	
ARNTL2-2	ARNTL2	101424	SMG9	5434	False	other	
ARNTL2-2	ARNTL2	101424	SMN2	66	False	other	
ARNTL2-2	ARNTL2	101424	STAMBPL1	120	False	signaling	
ARNTL2-3	ARNTL2	100467	NCDN	2534	False	signaling	
ARNTL2-3	ARNTL2	100467	NCK2	3522	False	signaling	
ARNTL2-3	ARNTL2	100467	NPAS2	70947	True	TF	
ARNTL2-3	ARNTL2	100467	NRBP1	3655	False	other	
ARNTL2-3	ARNTL2	100467	PID1	11285	False	cofactor	unknown
ARNTL2-3	ARNTL2	100467	PKN1	10163		signaling	
ARNTL2-3	ARNTL2	100467	RSRC2	2839	False	other	
ARNTL2-3	ARNTL2	100467	SCNM1	3364	False	other	
ARNTL2-3	ARNTL2	100467	SIM1	40080751	False	TF	
ARNTL2-3	ARNTL2	100467	SMG9	5434	False	other	
ARNTL2-3	ARNTL2	100467	SMN2	66	False	other	
ARNTL2-3	ARNTL2	100467	STAMBPL1	120	False	signaling	
ARNTL2-4	ARNTL2	100617	NCDN	2534	False	signaling	
ARNTL2-4	ARNTL2	100617	NCK2	3522	False	signaling	
ARNTL2-4	ARNTL2	100617	NPAS2	70947	False	TF	
ARNTL2-4	ARNTL2	100617	NRBP1	3655	False	other	
ARNTL2-4	ARNTL2	100617	PID1	11285	False	cofactor	unknown
ARNTL2-4	ARNTL2	100617	PKN1	10163		signaling	
ARNTL2-4	ARNTL2	100617	RSRC2	2839	False	other	
ARNTL2-4	ARNTL2	100617	SCNM1	3364	False	other	
ARNTL2-4	ARNTL2	100617	SIM1	40080751	False	TF	
ARNTL2-4	ARNTL2	100617	SMG9	5434	False	other	
ARNTL2-4	ARNTL2	100617	SMN2	66	False	other	
ARNTL2-4	ARNTL2	100617	STAMBPL1	120	False	signaling	
ARNTL2-1	ARNTL2	101270	ARNTL	11222	False	TF	
ARNTL2-1	ARNTL2	101270	ARNTL2	56620	False	TF	
ARNTL2-1	ARNTL2	101270	CLOCK	54316	True	TF	
ARNTL2-1	ARNTL2	101270	COX5B	4813	False	other	
ARNTL2-1	ARNTL2	101270	CTNNBIP1	6582	False	cofactor	unknown
ARNTL2-1	ARNTL2	101270	EGLN3	52628	False	other	
ARNTL2-1	ARNTL2	101270	EIF3E	6072	False	other	
ARNTL2-1	ARNTL2	101270	EXOSC5	4997	False	other	
ARNTL2-1	ARNTL2	101270	LMO3	1184	False	signaling	
ARNTL2-1	ARNTL2	101270	MAFG	7214		TF	
ARNTL2-1	ARNTL2	101270	MDM2	100015531		cofactor	unknown
ARNTL2-1	ARNTL2	101270	NABP1	171	False	signaling	
ARNTL2-2	ARNTL2	101424	ARNTL	11222	False	TF	
ARNTL2-2	ARNTL2	101424	ARNTL2	56620	False	TF	
ARNTL2-2	ARNTL2	101424	CLOCK	54316	True	TF	
ARNTL2-2	ARNTL2	101424	COX5B	4813	False	other	
ARNTL2-2	ARNTL2	101424	CTNNBIP1	6582	False	cofactor	unknown
ARNTL2-2	ARNTL2	101424	EGLN3	52628	False	other	
ARNTL2-2	ARNTL2	101424	EIF3E	6072	False	other	
ARNTL2-2	ARNTL2	101424	EXOSC5	4997	False	other	
ARNTL2-2	ARNTL2	101424	LMO3	1184	False	signaling	
ARNTL2-2	ARNTL2	101424	MAFG	7214	False	TF	
ARNTL2-2	ARNTL2	101424	MDM2	100015531		cofactor	unknown
ARNTL2-2	ARNTL2	101424	NABP1	171	False	signaling	
ARNTL2-3	ARNTL2	100467	ARNTL	11222	False	TF	
ARNTL2-3	ARNTL2	100467	ARNTL2	56620	False	TF	
ARNTL2-3	ARNTL2	100467	CLOCK	54316	True	TF	
ARNTL2-3	ARNTL2	100467	COX5B	4813	False	other	
ARNTL2-3	ARNTL2	100467	CTNNBIP1	6582	False	cofactor	unknown
ARNTL2-3	ARNTL2	100467	EGLN3	52628	False	other	
ARNTL2-3	ARNTL2	100467	EIF3E	6072	False	other	
ARNTL2-3	ARNTL2	100467	EXOSC5	4997	False	other	
ARNTL2-3	ARNTL2	100467	LMO3	1184	False	signaling	
ARNTL2-3	ARNTL2	100467	MAFG	7214		TF	
ARNTL2-3	ARNTL2	100467	MDM2	100015531		cofactor	unknown
ARNTL2-3	ARNTL2	100467	NABP1	171	False	signaling	
ARNTL2-4	ARNTL2	100617	ARNTL	11222	False	TF	
ARNTL2-4	ARNTL2	100617	ARNTL2	56620	False	TF	
ARNTL2-4	ARNTL2	100617	CLOCK	54316	False	TF	
ARNTL2-4	ARNTL2	100617	COX5B	4813	False	other	
ARNTL2-4	ARNTL2	100617	CTNNBIP1	6582	False	cofactor	unknown
ARNTL2-4	ARNTL2	100617	EGLN3	52628	False	other	
ARNTL2-4	ARNTL2	100617	EIF3E	6072	False	other	
ARNTL2-4	ARNTL2	100617	EXOSC5	4997	False	other	
ARNTL2-4	ARNTL2	100617	LMO3	1184	False	signaling	
ARNTL2-4	ARNTL2	100617	MAFG	7214	False	TF	
ARNTL2-4	ARNTL2	100617	MDM2	100015531		cofactor	unknown
ARNTL2-4	ARNTL2	100617	NABP1	171	False	signaling	
NR4A2-1	NR4A2	100392	TSTD2	9770	False	other	
NR4A2-1	NR4A2	100392	UBE3A	6512	True	signaling	
NR4A2-1	NR4A2	100392	VAX1	100070110	False	TF	
NR4A2-1	NR4A2	100392	ZNF417	8400	False	TF	
NR4A2-1	NR4A2	100392	ZSWIM3	1564	False	other	
NR4A2-2	NR4A2	101189	TSTD2	9770	False	other	
NR4A2-2	NR4A2	101189	UBE3A	6512	False	signaling	
NR4A2-2	NR4A2	101189	VAX1	100070110	False	TF	
NR4A2-2	NR4A2	101189	ZNF417	8400	False	TF	
NR4A2-2	NR4A2	101189	ZSWIM3	1564	False	other	
RFX4-1	RFX4	100719	AES	53886	True	other	
RFX4-1	RFX4	100719	CATSPER1	1769		other	
RFX4-1	RFX4	100719	CCNK	172	True	cofactor	unknown
RFX4-1	RFX4	100719	HES1	100011133		TF	
RFX4-1	RFX4	100719	HIGD2A	100009540		other	
RFX4-1	RFX4	100719	HOXA1	10057	True	TF	
RFX4-1	RFX4	100719	HOXC8	11924	True	TF	
RFX4-1	RFX4	100719	LMO1	14023	True	cofactor	coactivator
RFX4-1	RFX4	100719	PKN1	10163		signaling	
RFX4-1	RFX4	100719	PROP1	72096	True	TF	
RFX4-1	RFX4	100719	RFX2	1576	True	TF	
RFX4-1	RFX4	100719	ZIC1	70473	True	TF	
RFX4-2	RFX4	100746	AES	53886	True	other	
RFX4-2	RFX4	100746	CATSPER1	1769		other	
RFX4-2	RFX4	100746	CCNK	172	True	cofactor	unknown
RFX4-2	RFX4	100746	HES1	100011133		TF	
RFX4-2	RFX4	100746	HIGD2A	100009540		other	
RFX4-2	RFX4	100746	HOXA1	10057	True	TF	
RFX4-2	RFX4	100746	HOXC8	11924	True	TF	
RFX4-2	RFX4	100746	LMO1	14023	False	cofactor	coactivator
RFX4-2	RFX4	100746	PKN1	10163		signaling	
RFX4-2	RFX4	100746	PROP1	72096	False	TF	
