ref_orf	alt_orf	pfam	ref_len	alt_pfam	alt_len	len_diff	alt_is_longer
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	22	MECOM-206|dom-zf-C2H2	22	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2_4	24	MECOM-206|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	23	MECOM-206|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-H2C2_5	25	MECOM-206|dom-zf-H2C2_5	25	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	23	MECOM-206|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-H2C2_2	25	MECOM-206|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2_jaz	25	MECOM-206|dom-zf-C2H2_jaz	25	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-H2C2_2	27	MECOM-206|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	24	MECOM-206|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	24	MECOM-206|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	23	MECOM-206|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-206	MECOM-220|dom-zf-C2H2	23	MECOM-206|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-H2C2_2	27	MECOM-208|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-BED	37	MECOM-208|dom-zf-BED	37	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2_4	24	MECOM-208|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	23	MECOM-208|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2_6	25	MECOM-208|dom-zf-C2H2_6	25	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-H2C2_2	25	MECOM-208|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	22	MECOM-208|dom-zf-C2H2	22	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2_4	24	MECOM-208|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	23	MECOM-208|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-H2C2_5	25	MECOM-208|dom-zf-H2C2_5	25	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	23	MECOM-208|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-H2C2_2	25	MECOM-208|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2_jaz	25	MECOM-208|dom-zf-C2H2_jaz	25	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-H2C2_2	27	MECOM-208|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	24	MECOM-208|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	24	MECOM-208|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	23	MECOM-208|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-208	MECOM-220|dom-zf-C2H2	23	MECOM-208|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-H2C2_2	27	MECOM-209|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-BED	37	MECOM-209|dom-zf-BED	37	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2_4	24	MECOM-209|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	23	MECOM-209|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2_6	25	MECOM-209|dom-zf-C2H2_6	25	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-H2C2_2	25	MECOM-209|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	22	MECOM-209|dom-zf-C2H2	22	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2_4	24	MECOM-209|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	23	MECOM-209|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-H2C2_5	25	MECOM-209|dom-zf-H2C2_5	25	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	23	MECOM-209|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-H2C2_2	25	MECOM-209|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-H2C2_2	27	MECOM-209|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	24	MECOM-209|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	24	MECOM-209|dom-zf-C2H2	25	-1	True
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	23	MECOM-209|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-209	MECOM-220|dom-zf-C2H2	23	MECOM-209|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-212	MECOM-220|dom-zf-C2H2	23	MECOM-212|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-212	MECOM-220|dom-zf-C2H2_6	25	MECOM-212|dom-zf-C2H2_6	25	0	False
MECOM-220	MECOM-212	MECOM-220|dom-zf-H2C2_2	25	MECOM-212|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-212	MECOM-220|dom-zf-C2H2	23	MECOM-212|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-H2C2_2	27	MECOM-216|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2	23	MECOM-216|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2_6	25	MECOM-216|dom-zf-C2H2_6	25	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-H2C2_2	25	MECOM-216|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2	23	MECOM-216|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2	23	MECOM-216|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2_jaz	25	MECOM-216|dom-zf-C2H2_jaz	25	0	False
MECOM-220	MECOM-216	MECOM-220|dom-zf-C2H2	24	MECOM-216|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-H2C2_2	27	MECOM-217|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-BED	37	MECOM-217|dom-zf-BED	37	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2_4	24	MECOM-217|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	23	MECOM-217|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2_6	25	MECOM-217|dom-zf-C2H2_6	25	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-H2C2_2	25	MECOM-217|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	22	MECOM-217|dom-zf-C2H2	22	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2_4	24	MECOM-217|dom-zf-C2H2_4	24	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	23	MECOM-217|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-H2C2_5	25	MECOM-217|dom-zf-H2C2_5	25	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	23	MECOM-217|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-H2C2_2	25	MECOM-217|dom-zf-H2C2_2	25	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2_jaz	25	MECOM-217|dom-zf-C2H2_jaz	25	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-H2C2_2	27	MECOM-217|dom-zf-H2C2_2	27	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	24	MECOM-217|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	24	MECOM-217|dom-zf-C2H2	24	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	23	MECOM-217|dom-zf-C2H2	23	0	False
MECOM-220	MECOM-217	MECOM-220|dom-zf-C2H2	23	MECOM-217|dom-zf-C2H2	23	0	False
THYN1-201	THYN1-202	THYN1-201|dom-EVE	165	THYN1-202|dom-EVE	110	55	False
MYT1L-202	MYT1L-201	MYT1L-202|dom-zf-C2HC	29	MYT1L-201|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-203	MYT1L-202|dom-zf-C2HC	29	MYT1L-203|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	29	MYT1L-204|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	29	MYT1L-204|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-MYT1	252	MYT1L-204|dom-MYT1	252	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	29	MYT1L-204|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	29	MYT1L-204|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	29	MYT1L-204|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-204	MYT1L-202|dom-zf-C2HC	28	MYT1L-204|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-206	MYT1L-202|dom-zf-C2HC	29	MYT1L-206|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-206	MYT1L-202|dom-MYT1	252	MYT1L-206|dom-MYT1	252	0	False
MYT1L-202	MYT1L-206	MYT1L-202|dom-zf-C2HC	28	MYT1L-206|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-207	MYT1L-202|dom-zf-C2HC	29	MYT1L-207|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-207	MYT1L-202|dom-zf-C2HC	29	MYT1L-207|dom-zf-C2HC	23	6	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	29	MYT1L-214|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	29	MYT1L-214|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-MYT1	252	MYT1L-214|dom-MYT1	252	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	29	MYT1L-214|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	29	MYT1L-214|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	29	MYT1L-214|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-214	MYT1L-202|dom-zf-C2HC	28	MYT1L-214|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-zf-C2HC	29	MYT1L-216|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-MYT1	252	MYT1L-216|dom-MYT1	252	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-zf-C2HC	29	MYT1L-216|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-zf-C2HC	29	MYT1L-216|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-zf-C2HC	29	MYT1L-216|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-216	MYT1L-202|dom-zf-C2HC	28	MYT1L-216|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	29	MYT1L-221|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	29	MYT1L-221|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-MYT1	252	MYT1L-221|dom-MYT1	252	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	29	MYT1L-221|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	29	MYT1L-221|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	29	MYT1L-221|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-221	MYT1L-202|dom-zf-C2HC	28	MYT1L-221|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-222	MYT1L-202|dom-zf-C2HC	29	MYT1L-222|dom-zf-C2HC	24	5	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	29	MYT1L-226|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	29	MYT1L-226|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-MYT1	252	MYT1L-226|dom-MYT1	252	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	29	MYT1L-226|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	29	MYT1L-226|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	29	MYT1L-226|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-226	MYT1L-202|dom-zf-C2HC	28	MYT1L-226|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	29	MYT1L-227|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	29	MYT1L-227|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-MYT1	252	MYT1L-227|dom-MYT1	252	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	29	MYT1L-227|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	29	MYT1L-227|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	29	MYT1L-227|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-227	MYT1L-202|dom-zf-C2HC	28	MYT1L-227|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-228	MYT1L-202|dom-zf-C2HC	29	MYT1L-228|dom-zf-C2HC	24	5	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	29	MYT1L-235|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	29	MYT1L-235|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-MYT1	252	MYT1L-235|dom-MYT1	252	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	29	MYT1L-235|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	29	MYT1L-235|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	29	MYT1L-235|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-235	MYT1L-202|dom-zf-C2HC	28	MYT1L-235|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	29	MYT1L-237|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	29	MYT1L-237|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-MYT1	252	MYT1L-237|dom-MYT1	252	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	29	MYT1L-237|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	29	MYT1L-237|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	29	MYT1L-237|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-237	MYT1L-202|dom-zf-C2HC	28	MYT1L-237|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	29	MYT1L-245|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	29	MYT1L-245|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-MYT1	252	MYT1L-245|dom-MYT1	252	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	29	MYT1L-245|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	29	MYT1L-245|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	29	MYT1L-245|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-245	MYT1L-202|dom-zf-C2HC	28	MYT1L-245|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-251	MYT1L-202|dom-zf-C2HC	29	MYT1L-251|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-252	MYT1L-202|dom-zf-C2HC	29	MYT1L-252|dom-zf-C2HC	25	4	False
MYT1L-202	MYT1L-254	MYT1L-202|dom-zf-C2HC	29	MYT1L-254|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-254	MYT1L-202|dom-zf-C2HC	29	MYT1L-254|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-254	MYT1L-202|dom-zf-C2HC	28	MYT1L-254|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-257	MYT1L-202|dom-zf-C2HC	29	MYT1L-257|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-257	MYT1L-202|dom-zf-C2HC	28	MYT1L-257|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-258	MYT1L-202|dom-MYT1	252	MYT1L-258|dom-MYT1	183	69	False
MYT1L-202	MYT1L-259	MYT1L-202|dom-zf-C2HC	29	MYT1L-259|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-259	MYT1L-202|dom-MYT1	252	MYT1L-259|dom-MYT1	226	26	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-zf-C2HC	29	MYT1L-260|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-MYT1	252	MYT1L-260|dom-MYT1	252	0	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-zf-C2HC	29	MYT1L-260|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-zf-C2HC	29	MYT1L-260|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-zf-C2HC	29	MYT1L-260|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-260	MYT1L-202|dom-zf-C2HC	28	MYT1L-260|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-265	MYT1L-202|dom-zf-C2HC	29	MYT1L-265|dom-zf-C2HC	26	3	False
MYT1L-202	MYT1L-265	MYT1L-202|dom-MYT1	252	MYT1L-265|dom-MYT1	210	42	False
MYT1L-202	MYT1L-265	MYT1L-202|dom-zf-C2HC	29	MYT1L-265|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-265	MYT1L-202|dom-zf-C2HC	29	MYT1L-265|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-265	MYT1L-202|dom-zf-C2HC	29	MYT1L-265|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	29	MYT1L-266|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	29	MYT1L-266|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-MYT1	252	MYT1L-266|dom-MYT1	252	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	29	MYT1L-266|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	29	MYT1L-266|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	29	MYT1L-266|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-266	MYT1L-202|dom-zf-C2HC	28	MYT1L-266|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	29	MYT1L-267|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	29	MYT1L-267|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-MYT1	252	MYT1L-267|dom-MYT1	252	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	29	MYT1L-267|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	29	MYT1L-267|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	29	MYT1L-267|dom-zf-C2HC	29	0	False
MYT1L-202	MYT1L-267	MYT1L-202|dom-zf-C2HC	28	MYT1L-267|dom-zf-C2HC	28	0	False
MYT1L-202	MYT1L-268	MYT1L-202|dom-zf-C2HC	29	MYT1L-268|dom-zf-C2HC	28	1	False
TET3-202	TET3-201	TET3-202|dom-Tet_JBP	713	TET3-201|dom-Tet_JBP	713	0	False
TET2-203	TET2-207	TET2-203|dom-Tet_JBP	616	TET2-207|dom-Tet_JBP	616	0	False
BBX-206	BBX-201	BBX-206|dom-HMG_box	69	BBX-201|dom-HMG_box	69	0	False
BBX-206	BBX-201	BBX-206|dom-HMG_box_2	72	BBX-201|dom-HMG_box_2	72	0	False
BBX-206	BBX-201	BBX-206|dom-DUF2028	190	BBX-201|dom-DUF2028	190	0	False
BBX-206	BBX-202	BBX-206|dom-HMG_box	69	BBX-202|dom-HMG_box	69	0	False
BBX-206	BBX-202	BBX-206|dom-HMG_box_2	72	BBX-202|dom-HMG_box_2	72	0	False
BBX-206	BBX-202	BBX-206|dom-DUF2028	190	BBX-202|dom-DUF2028	191	-1	True
BBX-206	BBX-203	BBX-206|dom-HMG_box	69	BBX-203|dom-HMG_box	69	0	False
BBX-206	BBX-203	BBX-206|dom-HMG_box_2	72	BBX-203|dom-HMG_box_2	72	0	False
BBX-206	BBX-203	BBX-206|dom-DUF2028	190	BBX-203|dom-DUF2028	190	0	False
BBX-206	BBX-205	BBX-206|dom-HMG_box	69	BBX-205|dom-HMG_box	69	0	False
BBX-206	BBX-205	BBX-206|dom-HMG_box_2	72	BBX-205|dom-HMG_box_2	72	0	False
BBX-206	BBX-207	BBX-206|dom-HMG_box	69	BBX-207|dom-HMG_box	69	0	False
BBX-206	BBX-207	BBX-206|dom-HMG_box_2	72	BBX-207|dom-HMG_box_2	72	0	False
BBX-206	BBX-207	BBX-206|dom-DUF2028	190	BBX-207|dom-DUF2028	125	65	False
BBX-206	BBX-209	BBX-206|dom-HMG_box	69	BBX-209|dom-HMG_box	69	0	False
BBX-206	BBX-209	BBX-206|dom-HMG_box_2	72	BBX-209|dom-HMG_box_2	72	0	False
BBX-206	BBX-210	BBX-206|dom-HMG_box	69	BBX-210|dom-HMG_box	69	0	False
BBX-206	BBX-210	BBX-206|dom-HMG_box_2	72	BBX-210|dom-HMG_box_2	72	0	False
BBX-206	BBX-213	BBX-206|dom-HMG_box	69	BBX-213|dom-HMG_box	69	0	False
BBX-206	BBX-213	BBX-206|dom-HMG_box_2	72	BBX-213|dom-HMG_box_2	72	0	False
BBX-206	BBX-214	BBX-206|dom-HMG_box	69	BBX-214|dom-HMG_box	34	35	False
BBX-206	BBX-215	BBX-206|dom-HMG_box	69	BBX-215|dom-HMG_box	65	4	False
BBX-206	BBX-215	BBX-206|dom-HMG_box_2	72	BBX-215|dom-HMG_box_2	68	4	False
BBX-206	BBX-217	BBX-206|dom-HMG_box	69	BBX-217|dom-HMG_box	69	0	False
BBX-206	BBX-217	BBX-206|dom-HMG_box_2	72	BBX-217|dom-HMG_box_2	72	0	False
BBX-206	BBX-217	BBX-206|dom-DUF2028	190	BBX-217|dom-DUF2028	15	175	False
ZNF33B-201	ZNF33B-203	ZNF33B-201|dom-KRAB	41	ZNF33B-203|dom-KRAB	25	16	False
ZNF33B-201	ZNF33B-207	ZNF33B-201|dom-KRAB	41	ZNF33B-207|dom-KRAB	41	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	24	ZNF33B-208|dom-zf-H2C2_2	24	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2	23	ZNF33B-208|dom-zf-C2H2	23	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	26	ZNF33B-208|dom-zf-H2C2_2	26	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	26	ZNF33B-208|dom-zf-H2C2_2	26	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-KRAB	41	ZNF33B-208|dom-KRAB	41	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	24	ZNF33B-208|dom-zf-H2C2_2	24	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	26	ZNF33B-208|dom-zf-H2C2_2	26	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	26	ZNF33B-208|dom-zf-H2C2_2	26	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	24	ZNF33B-208|dom-zf-H2C2_2	24	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-C2H2_4	24	ZNF33B-208|dom-zf-C2H2_4	24	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	26	ZNF33B-208|dom-zf-H2C2_2	26	0	False
ZNF33B-201	ZNF33B-208	ZNF33B-201|dom-zf-H2C2_2	24	ZNF33B-208|dom-zf-H2C2_2	24	0	False
